SMILES,ATSc5,ATSc3,ALogP,ATSc4,BCUTp-1l,BCUTc-1h,ALogp2,BCUTw-1h,SaasC,MDEC-22,CrippenLogP,BCUTp-1h,hmax,minHBa,maxsOH,XLogP,minsOH,minsCH3,ATSc2,minHBd,Caco-2,CYP3A4,hERG,HOB,MN
Oc1ccc2C(N(CCc2c1)c3ccc(\C=C\C(=O)N4CCOCC4)cc3)c5ccccc5,-0.93368,-0.17099,0.80623,1.05412,0.51461,0.24102,0.14405,-0.59842,1.16601,2.11891,-0.48665,0.40178,-0.00428,-0.30094,0.54217,-0.50214,0.61747,-1.28833,-0.63553,0.22949,0,1,1,0,1
Oc1ccc2C(N(CCc2c1)S(=O)(=O)c3cccc4ccccc34)c5ccc(OCCN6CCCC6)cc5,-0.3744,0.55964,0.14693,0.56335,0.58516,0.45379,-0.12029,0.40106,0.31398,-1.59622,0.42783,1.64604,3.15767,-0.32032,0.5774,-0.53371,0.65375,-1.28833,-0.62357,0.04023,0,1,1,0,1
CN(C)C(=O)\C=C\c1ccc(cc1)N2CCc3cc(O)ccc3C2c4ccccc4,0.06388,0.96137,1.02397,-0.17476,0.13277,0.23318,0.26196,-0.59848,1.16394,1.33129,-0.33711,0.39997,-0.02738,-0.38122,0.53171,-0.2545,0.6067,0.54085,-0.05106,0.27386,0,1,1,0,1
Oc1ccc2C(C(CCc2c1)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,-0.27025,-0.64286,0.64106,0.90272,0.52512,-1.19884,0.06474,-0.59848,1.39834,2.11164,0.79948,0.54603,-0.49844,-0.1033,0.54887,1.11246,0.62437,-1.28833,0.44381,0.14613,0,1,1,0,0
Oc1ccc(cc1)C2CN(Cc3cc(O)ccc23)S(=O)(=O)c4ccccc4,-0.16206,1.11385,-0.00513,-0.35933,0.16503,0.43988,-0.16149,0.40106,-0.06593,0.60106,-0.82419,0.78391,2.49466,-0.36911,0.52274,-1.5837,0.51834,-1.28833,0.16592,0.31186,0,1,1,0,1
Oc1ccc2C(N(Cc3ccc4OCOc4c3)CCc2c1)c5ccc(OCCN6CCCC6)cc5,-0.73455,0.39744,-0.22134,1.12823,0.50911,-0.54283,-0.20729,-0.59836,1.93047,1.93984,0.03982,0.32594,0.25277,-0.10642,0.56561,-0.57829,0.64161,-1.28833,-1.73522,0.1348,0,1,1,0,1
Oc1ccc2C(CC3CCCCC3)N(CCc2c1)c4ccccc4,0.05178,-0.01573,0.08523,0.11147,0.49428,-1.5581,-0.1379,-0.59855,0.41899,1.42145,0.76062,0.122,-0.76495,-0.06971,0.51458,1.37619,0.58905,-1.28833,1.03604,0.26213,1,1,1,0,1
Oc1ccc2C(Cc3ccccc3)N(CCc2c1)c4ccccc4,0.07592,-0.10435,1.25204,0.16661,0.49231,-1.25795,0.40176,-0.59855,0.91082,1.42145,0.28623,0.0948,-0.42927,-0.09938,0.50683,0.41474,0.58107,-1.28833,1.03982,0.37206,1,1,1,0,1
Oc1ccc2C(N(CCc2c1)C(=O)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,-0.40955,0.2159,0.15286,0.77329,0.51157,0.33314,-0.11854,-0.59842,0.64639,1.92616,-0.38521,0.35972,0.28069,-0.26455,0.54633,-0.58757,0.62175,-1.28833,-0.56984,0.21758,0,1,1,0,1
Oc1ccc(cc1)C2CN(Cc3ccccc3)Cc4cc(O)ccc24,-0.14681,0.07787,0.84026,0.12624,0.13052,-1.04328,0.16147,-0.59848,0.88108,1.01924,-0.61005,-0.22861,-0.49294,-0.12373,0.52452,-0.91198,0.51972,-1.28833,0.72032,0.31024,1,1,1,0,1
Oc1ccc2C(C3CCCCC3)N(CCc2c1)c4ccccc4,0.05153,-0.00986,-0.09298,0.10722,0.51383,-1.5547,-0.1819,-0.59855,0.42837,1.17161,0.50631,0.39071,-0.76495,-0.06512,0.51187,0.8933,0.58626,-1.28833,1.03536,0.27905,1,1,1,0,1
Oc1ccc(cc1)C2CN(Cc3cc(O)ccc23)S(=O)(=O)c4cccc5ccccc45,-0.16557,1.11282,0.37444,-0.35532,0.16952,0.44709,-0.04482,0.40106,-0.06312,1.03917,-0.07243,1.03048,2.90712,-0.35885,0.55732,-1.00732,0.54369,-1.28833,0.16543,0.1509,0,1,1,0,1
Oc1ccc2C(N(CCc2c1)C(=O)C(F)(F)F)c3ccc(Br)cc3,-0.54528,-1.7668,1.17102,2.03097,-2.05641,3.25364,0.35019,3.33825,-0.11545,-0.4641,-0.51435,0.03948,2.63849,-0.58231,0.45777,-0.71696,0.53054,-1.28833,-0.60126,0.65348,0,1,0,0,1
Oc1ccc(cc1)C2CN(Cc3cc(O)ccc23)C(=O)C(F)(F)F,-0.66152,-1.87823,0.30388,2.06097,-2.24631,3.25342,-0.07001,-0.41046,-0.79351,-0.44662,-1.20229,-0.39458,2.65371,-0.62699,0.45152,-1.28591,0.46863,-1.28833,-0.692,0.71634,1,1,1,0,1
Oc1ccc2C(N(CCc2c1)S(=O)(=O)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,-0.37091,0.56068,-0.23264,0.55935,0.57618,0.44657,-0.20927,0.40106,0.31138,1.92616,-0.32393,1.39909,2.74521,-0.33058,0.54844,-1.11009,0.62393,-1.28833,-0.62308,0.17521,0,1,1,0,1
Oc1ccc(cc1)[C@H]2N(CCc3cc(O)ccc23)C(=O)C(F)(F)F,-0.53299,-1.83686,0.46278,2.04631,-2.07455,3.25364,-0.01105,-0.41046,-0.88484,-0.4641,-1.20334,-0.08495,2.68892,-0.61256,0.44779,-1.23329,0.4712,-1.28833,-0.69266,0.70892,0,1,0,0,1
Oc1ccc2C(N(CCc2c1)S(=O)(=O)c3ccc4ccccc4c3)c5ccc(OCCN6CCCC6)cc5,-0.3708,0.56066,0.14693,0.55932,0.58067,0.44704,-0.12029,0.40106,0.30249,-1.59622,0.42783,1.52256,3.02611,-0.3238,0.57305,-0.40308,0.64927,-1.28833,-0.62309,0.06038,0,1,1,0,1
Oc1ccc2C(N(CCc2c1)C(=O)C(F)(F)F)c3ccccc3,-0.56288,-1.74063,0.85539,2.01303,-2.07778,3.2536,0.16934,-0.41046,-0.72197,-0.16679,-1.01142,-0.1071,2.64072,-0.59082,0.44697,-0.79126,0.51942,-1.28833,-0.5653,0.70892,1,1,0,0,1
CCCc1ccc(cc1)S(=O)(=O)N2CCc3cc(O)ccc3C2c4ccc(OCCN5CCCC5)cc4,-0.357,0.54213,-0.49054,0.53592,0.57806,0.44673,-0.24337,0.40106,0.8725,-1.59622,0.297,1.4509,2.83749,-0.32239,0.56549,-0.22788,0.64148,0.93844,-0.62652,0.07607,0,1,0,0,1
Oc1ccc2C(N(CCc2c1)c3ccccc3)c4ccccc4,0.04678,0.06085,1.20853,0.13055,0.50987,-1.12328,0.3738,-0.59855,0.83572,1.17161,0.14862,0.33633,-0.14294,-0.1112,0.50214,-0.09168,0.57624,-1.28833,0.98647,0.41746,1,1,1,0,1
Oc1ccc2C(N(CCc2c1)C(=O)C(F)(F)F)c3cccs3,-0.77391,-1.8722,0.40261,2.2501,-1.98987,3.25358,-0.03433,0.40106,-0.46906,-0.70037,-1.28926,0.49583,2.58228,-1.29382,0.44236,-0.98937,0.51467,-1.28833,-0.58469,0.71712,1,1,0,0,1
Oc1ccc2C(N(CCc2c1)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,-0.3604,-0.60929,0.42952,1.0786,0.51594,-1.10553,-0.02406,-0.59848,1.21577,2.11164,0.45801,0.41984,-0.01037,-0.10884,0.54554,-0.11273,0.62094,-1.28833,0.07134,0.21156,0,1,1,0,1
CC(C)C1N(CCc2cc(O)ccc12)c3ccccc3,0.05182,-0.00978,0.76586,0.10693,0.47474,-1.55418,0.12385,-0.59855,0.32933,-0.17972,-0.09623,-0.14672,-0.76495,-0.10007,0.46986,0.047,0.543,1.0895,1.03538,0.50148,1,1,1,0,1
Oc1ccc2C(N(Cc3ccccc3)CCc2c1)c4ccc(OCCN5CCCC5)cc4,-0.40278,-0.44281,0.61275,1.06717,0.50716,-1.10744,0.05202,-0.59848,1.30057,-1.59622,-0.10979,0.29908,-0.13281,-0.1042,0.54999,-0.43837,0.62552,-1.28833,-0.07131,0.17274,0,1,1,0,1
Oc1ccc2C(N(CCc2c1)C(=O)C(F)(F)F)c3ccc(OCCN4CCCC4)cc3,-0.94915,-2.41053,0.07637,2.9634,-2.06561,3.25388,-0.14033,-0.41046,-0.46849,0.69861,-0.70203,-0.02359,2.70248,-0.58847,0.49038,-0.81231,0.56413,-1.28833,-1.48043,0.50302,0,1,1,0,1
CCOC(=O)N1CCc2cc(O)ccc2C1c3ccc(OCCN4CCCC4)cc3,-0.39234,2.26557,-0.05931,0.02701,0.35594,1.57485,-0.17437,-0.59836,0.26961,0.87702,-1.0725,0.03152,0.31148,-0.31633,0.51735,-0.87731,0.59191,0.61754,-1.86852,0.36889,0,1,0,0,1
Oc1ccc(cc1)[C@@H]2Sc3cc(O)c(F)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,0.01787,-1.76554,-0.32823,0.90045,-0.57251,-0.58794,-0.2244,0.40106,0.04019,1.00769,-0.2448,1.06765,0.34069,-1.38812,0.52053,0.07114,0.55794,-1.28833,-0.21575,0.49336,0,1,1,0,1
Oc1ccc(cc1)[C@@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4,-0.37615,-1.24326,-0.26534,1.11303,0.2253,-1.04054,-0.21477,0.40106,1.05819,1.2514,0.82307,1.06979,0.178,-1.3308,0.54204,-0.00067,0.56075,-1.28833,-0.1919,0.29299,0,1,1,0,1
Oc1ccc(cc1)C2=Nc3c(O)cc(O)cc3OC2,0.85636,-1.40642,-1.07608,-0.08036,0.03617,-0.22775,-0.24163,-0.59836,-1.00677,-0.95543,-1.48066,-1.76354,0.19434,0.79448,0.48857,-1.3113,0.43369,-1.28833,0.48282,0.83045,1,0,0,0,1
Cc1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCCC5)cc4,-0.32694,-0.71184,0.68289,1.09047,0.58708,-0.75209,0.084,-0.59848,1.77977,2.04088,0.70326,1.39971,-0.61139,-0.09769,0.57735,0.66981,0.65371,0.94243,0.11088,0.01399,0,1,1,0,1
Oc1ccc(cc1)[C@@H]2Sc3c(Cl)c(O)ccc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,-0.15874,-1.64753,-0.00827,1.13415,0.2387,-1.00038,-0.16226,0.58855,1.7385,1.00483,1.24901,1.25399,0.17532,-1.33277,0.62226,0.35654,0.57351,-1.28833,-0.17747,-0.11764,0,1,1,0,1
CN(C)CCOc1ccc(cc1)[C@@H]2Oc3ccc(O)cc3S[C@@H]2c4cccc(O)c4,-0.7141,-1.05423,0.46354,1.18025,0.77899,-1.04162,-0.01074,0.40106,0.94831,0.11613,0.22052,1.08985,0.20677,-1.33917,0.55258,-0.53557,0.60521,0.83696,-0.27554,0.21524,0,1,1,0,0
CCC1Oc2cc(O)ccc2N=C1c3ccc(O)cc3,0.28406,-1.07982,-0.81734,0.15322,0.08463,-1.14615,-0.25595,-0.59842,-0.44969,-0.80169,-0.78118,-1.10354,0.08588,0.92564,0.42632,-0.71387,0.46367,0.83327,0.59988,0.959,0,0,0,0,1
Oc1ccc2[C@H]([C@H](CCc2c1)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,-0.27025,-0.64286,0.64106,0.90272,0.52512,-1.19884,0.06474,-0.59848,1.39834,2.11164,0.79948,0.54603,-0.49844,-0.1033,0.54887,1.11246,0.62437,-1.28833,0.44381,0.14613,0,1,1,0,0
Oc1ccc2C3=Nc4ccc(O)cc4OC3Cc2c1,0.30234,-1.19292,-0.74517,0.30464,0.22957,-0.16176,-0.25612,-0.59842,0.11181,-0.98668,-1.01137,-1.45817,0.196,0.91985,0.43164,-1.32058,0.49128,-1.28833,0.60613,0.87454,0,0,0,0,1
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCCC5)cc4,-0.32663,-0.71336,0.63471,1.08863,0.58924,-0.75172,0.06187,-0.59848,1.83008,2.04088,1.41733,1.42931,-0.61139,-0.09421,0.59007,1.26909,0.6668,1.05654,0.1137,-0.06189,0,1,1,0,1
Cc1cc2S[C@H]([C@H](Oc2cc1O)c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5,0.16973,-1.24232,0.0459,0.9165,0.2288,-1.03982,-0.14849,0.40106,1.48187,1.00769,1.11858,1.11793,0.20677,-1.32339,0.60978,0.11138,0.56977,0.74504,-0.19871,-0.04671,0,1,1,0,1
CC1(C)Oc2cc(O)ccc2N=C1c3ccc(O)cc3,0.28628,-1.13302,-0.12854,0.09629,0.10186,-0.39386,-0.18947,-0.59842,-0.49624,-0.96221,-0.78118,-0.8667,-0.68008,0.93711,0.42907,-0.8674,0.46543,0.72845,0.67112,0.92833,0,1,0,0,1
CCC(=C(c1ccc(O)cc1)c2ccc(OCCN(C)C)cc2)c3ccccc3,-0.52088,-0.41591,1.37615,0.82731,0.21539,-1.5057,0.48484,-0.59848,0.46092,1.21233,0.60266,0.69404,-0.60672,-0.21585,0.48483,1.38734,0.55841,0.85061,0.37014,0.52869,1,1,1,0,0
Oc1ccc(cc1)[C@@H]2Sc3ccc(O)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,0.1409,-1.3014,-0.26534,0.9192,0.22449,-1.04032,-0.21477,0.40106,1.0307,1.24149,0.82307,1.05871,0.20677,-1.31341,0.53957,-0.00067,0.5606,-1.28833,-0.17656,0.35403,0,1,1,0,1
Oc1cccc(c1)C2Sc3cc(O)ccc3OC2c4ccc(OCCN5CCCCC5)cc4,-0.59969,-1.21341,-0.26534,1.18262,0.7793,-1.04053,-0.21477,0.40106,0.9927,1.23084,0.82307,1.09195,0.20677,-1.34142,0.56608,-0.00067,0.61753,-1.28833,-0.19315,0.14296,0,1,1,0,1
CC1CCN(CCOc2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5cccc(O)c5)CC1,-0.59994,-1.21351,0.02847,1.1829,0.77933,-1.04018,-0.15302,0.40106,0.99028,0.9435,0.98343,1.09218,0.20677,-1.34297,0.56924,0.31383,0.62045,1.16257,-0.19317,0.12317,0,1,1,0,0
CCC1Oc2cc(O)cc(C)c2N=C1c3ccc(O)c(Br)c3,0.08154,-1.25442,-0.19046,0.32451,0.53132,-1.14157,-0.20166,3.33825,0.61105,-1.19259,0.16298,-0.69196,0.08086,0.96762,0.48814,-0.13564,0.55482,0.71735,0.58399,0.55091,1,1,0,0,1
CC1Oc2cc(O)cc(O)c2N=C1c3ccc(O)cc3,0.83593,-1.46833,-1.00914,-0.16074,0.07063,-0.47003,-0.24739,-0.59836,-1.01369,-1.1388,-1.2274,-1.29608,0.19434,0.85704,0.50967,-0.98565,0.4503,0.63066,0.57927,0.6996,1,0,0,0,1
Oc1ccc(cc1)[C@@H]2Sc3c(F)c(O)ccc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,-0.03095,-1.9228,-0.32823,1.14464,0.22467,0.34153,-0.2244,0.40106,-0.13005,1.00483,-0.2448,1.06122,0.34069,-1.45766,0.52053,0.07114,0.55675,-1.28833,-0.22265,0.49336,0,1,1,0,1
Cc1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCC5)cc4,-0.3261,-0.6993,0.88369,1.08089,0.58701,-0.75226,0.18425,-0.59848,1.77611,1.77388,0.44896,1.39864,-0.61139,-0.10449,0.57355,0.44817,0.64978,0.94081,0.114,0.03618,0,1,1,0,1
Oc1ccc(cc1)[C@H]2[C@H](Oc3ccc(O)cc3S2(=O)=O)c4ccc(OCCN5CCCCC5)cc4,0.02578,-1.21488,-0.97358,-0.0614,0.26749,-0.17397,-0.24987,0.40106,-0.58744,1.2514,-0.26943,1.64989,2.89131,-0.12183,0.53162,-0.75659,0.55454,-1.28833,-0.18588,0.32505,0,1,1,0,1
CN(C)c1cccc(c1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCCC5)cc4,0.09893,-0.63478,0.21198,1.0108,0.59297,-0.7516,-0.10041,-0.59848,1.71753,2.01172,0.72802,1.48062,-0.59783,-0.20352,0.59238,0.62709,0.66918,0.89386,-0.27646,-0.05703,0,1,1,0,1
Cc1cc(O)cc2O[C@@H]([C@@H](Sc12)c3ccc(O)cc3)c4ccc(OCCN5CCCCC5)cc4,0.0553,-1.30062,0.0459,0.99579,0.2331,-1.03987,-0.14849,0.40106,1.58957,0.98148,0.877,1.17714,0.20677,-1.32766,0.58381,0.11138,0.57172,0.87222,-0.1945,0.09756,0,1,1,0,1
Oc1ccc2OC(C(Sc2c1)c3ccccc3)c4ccc(OCCN5CCCCC5)cc4,-0.48913,-1.14198,0.12727,1.07729,0.81925,-0.24068,-0.12604,0.40106,1.11582,1.54851,0.31896,1.04764,0.09831,-1.30078,0.54123,0.44136,0.6165,-1.28833,-0.064,0.29299,0,1,1,0,0
CCC1Oc2cc(O)cc(O)c2N=C1c3ccc(O)cc3,0.82968,-1.45578,-1.20994,-0.16369,0.08786,-0.95517,-0.2258,-0.59836,-0.98319,-0.99937,-0.97309,-1.05923,0.19434,0.90187,0.52745,-0.76402,0.46471,0.77484,0.57675,0.59942,1,0,0,0,1
CC1(N(CCc2cc(O)ccc12)c3ccc(Cl)cc3)c4ccc(OCCN5CCCCC5)cc4,-0.49408,-0.72007,0.62872,1.02297,0.58828,-0.75179,0.05916,0.58855,1.88606,2.04088,1.11094,1.41615,-0.61196,-0.58687,0.57847,0.65371,0.65485,1.13515,0.06147,0.01289,0,1,1,0,1
Oc1ccc(cc1)C2=C(Oc3ccc(O)cc3S2)c4ccc(OCCN5CCCCC5)cc4,-0.60078,-1.00051,-0.49194,0.94036,0.24576,-0.8661,-0.2435,0.40106,0.86135,1.2514,1.10598,1.1116,-0.54622,-1.36695,0.53811,0.30702,0.5567,-1.28833,-0.04367,0.37023,0,1,1,0,1
CC1(N(CCc2cc(O)ccc12)c3ccc(Cl)cc3)c4ccc(OCCN5CCCC5)cc4,-0.49324,-0.70753,0.82952,1.01339,0.5882,-0.75197,0.15593,0.58855,1.88239,1.77388,0.85664,1.41508,-0.61196,-0.58672,0.57466,0.43207,0.65093,1.13204,0.06459,0.03508,0,1,1,0,1
CC1(N(CCc2cc(O)ccc12)c3cccc(Cl)c3)c4ccc(OCCN5CCCCC5)cc4,-0.08478,-0.76249,0.62872,0.92271,0.59163,-0.75177,0.05916,0.58855,1.90094,2.01172,1.11094,1.46219,-0.61206,-0.59668,0.58011,0.65371,0.65654,1.14101,0.06613,0.00422,0,1,1,0,1
Oc1ccc(cc1)[C@@H]2Sc3cc(O)c(Cl)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,-0.12892,-1.54615,-0.00827,0.98028,0.22865,-1.03395,-0.16226,0.58855,1.63909,1.00769,1.24901,1.11584,0.17532,-1.33261,0.62226,0.35654,0.56958,-1.28833,-0.17386,-0.11764,0,1,1,0,1
Cc1cc(O)cc2S[C@H]([C@H](Oc12)c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5,-0.41219,-1.16985,0.0459,1.0981,0.2296,-1.03989,-0.14849,0.40106,1.55581,0.98063,0.877,1.129,0.178,-1.34078,0.58628,0.11138,0.56992,0.81218,-0.20997,0.03652,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3c(F)c(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4,-0.03095,-1.9228,-0.32823,1.14464,0.22467,0.34153,-0.2244,0.40106,-0.13005,1.00483,-0.2448,1.06122,0.34069,-1.45766,0.52053,0.07114,0.55675,-1.28833,-0.22265,0.49336,0,1,1,0,1
Oc1ccc(cc1)[C@@H]2Sc3cc(O)ccc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,-0.37615,-1.24326,-0.26534,1.11303,0.2253,-1.04054,-0.21477,0.40106,1.05819,1.2514,0.82307,1.06979,0.178,-1.3308,0.54204,-0.00067,0.56075,-1.28833,-0.1919,0.29299,0,1,1,0,1
Oc1ccc(cc1)[C@@H]2Cc3ccc(O)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,0.27698,-0.80478,-0.45631,0.57892,0.12864,-1.04881,-0.24007,-0.59836,0.78452,1.60449,0.38839,-0.25893,0.27104,-0.1046,0.53378,-0.16349,0.55622,-1.28833,-0.10766,0.38041,0,1,1,0,1
Oc1ccc2O[C@@H]([C@@H](Sc2c1)c3ccccc3)c4ccc(OCCN5CCCCC5)cc4,-0.48913,-1.14198,0.12727,1.07729,0.81925,-0.24068,-0.12604,0.40106,1.11582,1.54851,0.31896,1.04764,0.09831,-1.30078,0.54123,0.44136,0.6165,-1.28833,-0.064,0.29299,0,1,1,0,0
Oc1ccc(cc1)[C@@H]2Sc3c(Cl)cc(O)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,0.48207,-1.35625,-0.00827,0.61231,0.23789,-1.03755,-0.16226,0.58855,1.75855,0.98148,1.24901,1.24292,0.20409,-1.31538,0.59021,0.35654,0.57336,-1.28833,-0.17832,0.09123,0,1,1,0,1
CC1(C)Oc2cc(O)cc(O)c2N=C1c3ccc(O)c(Br)c3,0.71196,-1.73489,-0.20552,-0.11775,0.39326,-0.39288,-0.20444,3.33825,-0.45315,-1.31262,-0.23444,-0.52923,-0.50509,0.93104,0.54638,-0.45137,0.51735,0.68226,0.6544,0.48593,0,1,0,0,1
CC1(N(CCc2cc(O)ccc12)c3ccccc3)c4ccc(OCCN5CCCCC5)cc4,-0.35993,-0.70342,0.37165,1.07814,0.58493,-0.75229,-0.04585,-0.59848,1.18789,-1.59622,0.685,1.37011,-0.61139,-0.1017,0.56989,0.42712,0.64601,1.11728,0.11553,0.05852,0,1,1,0,1
CC1(N(CCc2cc(O)ccc12)c3ccccc3)c4ccc(OCCN5CCCCCC5)cc4,-0.35996,-0.70779,0.17085,1.08142,0.58501,-0.75212,-0.11314,-0.59848,1.19129,-1.59622,0.9393,1.37118,-0.61139,-0.10081,0.57369,0.64876,0.64994,1.12039,0.11514,0.03633,0,1,0,0,1
Oc1ccc(cc1)[C@@H]2Sc3c(O)cc(O)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,0.64285,-1.41463,-0.65795,0.46696,0.22771,-1.03749,-0.25409,0.40106,0.55657,0.98148,0.63115,1.10302,0.31523,-1.40273,0.66228,-0.05082,0.56164,-1.28833,-0.21852,-0.23691,0,1,1,0,1
Oc1ccc2C3=Nc4ccc(O)cc4OC3CCc2c1,0.30505,-1.08757,-0.94597,0.17659,0.23705,-0.16167,-0.25152,-0.59842,0.17461,-0.79151,-0.75706,-1.18488,0.08588,0.93903,0.44326,-1.09895,0.50115,-1.28833,0.5967,0.77908,1,1,0,0,1
Oc1ccc2C(N(CCc2c1)c3ccccc3)c4ccc(OCCN5CCCCC5)cc4,-0.36124,-0.62183,0.22872,1.08818,0.51602,-1.10528,-0.09507,-0.59848,1.21917,-1.59622,0.71231,0.42091,-0.01037,-0.10795,0.54935,0.10891,0.62487,-1.28833,0.06822,0.18937,0,1,1,0,1
CC(C)c1cccc(c1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCCC5)cc4,-0.41181,-0.70418,0.63471,1.11468,0.59354,-0.75172,0.06187,-0.59848,1.83783,2.01172,1.41733,1.4885,-0.61139,-0.094,0.59372,1.26909,0.67057,1.06872,0.11244,-0.08352,0,1,1,0,1
Oc1ccc(cc1)[C@@H]2Sc3ccccc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,-0.23252,-1.24548,0.12727,1.30397,0.22369,-1.04173,-0.12604,0.40106,1.1987,1.53823,1.01498,1.04764,0.09831,-1.27277,0.48628,0.04947,0.55991,-1.28833,-0.09101,0.52266,0,1,1,0,0
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O,0.061,-0.19448,-0.07039,-0.07552,0.44823,-0.7836,-0.17689,-0.59848,-0.19673,-0.44221,-0.52472,-0.42971,-1.13088,2.05464,0.46574,-0.06196,0.53875,1.03849,1.18087,0.44446,1,1,1,0,0
Oc1ccc(cc1)[C@@H]2Sc3c(F)cc(O)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,0.67938,-1.43186,-0.32823,0.43404,0.22386,0.34234,-0.2244,0.40106,0.04007,0.98148,0.12477,1.05015,0.36946,-1.44027,0.5251,0.07114,0.5566,-1.28833,-0.23086,0.48226,0,1,1,0,1
Oc1ccc(cc1)C2=Nc3ccc(O)cc3OC2,0.29458,-1.03372,-0.68347,0.22664,0.03294,-0.22877,-0.25494,-0.59842,-0.47119,-0.75151,-1.28874,-1.78607,0.08588,0.81825,0.38743,-1.26115,0.43266,-1.28833,0.50577,1.19003,1,0,0,0,1
CCC1Oc2cc(O)cc(O)c2N=C1c3ccc(O)c(Br)c3,0.7294,-1.67806,-0.89431,-0.04867,0.35881,-0.95431,-0.25394,3.33825,-0.39452,-1.19259,-0.23444,-0.76607,0.18932,0.91958,0.54363,-0.29784,0.51451,0.79731,0.58336,0.5166,0,0,0,0,1
CC1Oc2cc(O)cc(C)c2N=C1c3ccc(O)c(Br)c3,0.08751,-1.26697,0.01034,0.32737,0.49686,-0.47016,-0.15763,3.33825,0.57726,-1.31262,-0.09132,-0.9037,0.08086,0.92279,0.47415,-0.35727,0.53651,0.70665,0.58651,0.63007,1,1,0,0,1
Oc1ccc2C(N(CCc2c1)c3ccccc3)c4ccc(F)cc4,0.0523,-0.05101,1.14564,0.16341,-1.15039,-0.75987,0.33447,-0.41063,0.45256,0.83094,-0.22322,0.33204,0.01975,-0.14518,0.49891,-0.41175,0.57292,-1.28833,0.84055,0.44396,1,1,1,0,1
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCC5)cc4,-0.32579,-0.70082,0.83551,1.07906,0.58916,-0.7519,0.15902,-0.59848,1.82641,1.77388,1.16303,1.42824,-0.61139,-0.1036,0.58626,1.04745,0.66288,1.05509,0.11682,-0.0397,0,1,1,0,1
CC1(N(CCc2cc(O)ccc12)c3ccc(F)cc3)c4ccc(OCCN5CCCCC5)cc4,-0.5674,-0.77213,0.30876,0.98499,-1.15764,-0.75045,-0.06832,-0.41063,0.80514,2.04088,-0.03045,1.36797,-0.57673,-0.14774,0.56716,0.36831,0.64321,1.02606,-0.02086,0.08078,0,1,1,0,1
CN(C)c1cccc(c1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCC5)cc4,0.09977,-0.62224,0.41278,1.00123,0.59289,-0.75178,-0.03047,-0.59848,1.71383,1.74513,0.47372,1.47955,-0.59783,-0.20404,0.58857,0.40545,0.66526,0.89224,-0.27334,-0.03484,0,1,1,0,1
Oc1ccc(cc1)[C@H]2[C@H](Oc3cc(O)ccc3C2=O)c4ccc(OCCN5CCCCC5)cc4,0.96142,-1.15997,-0.75166,-0.01499,0.13746,-0.35369,-0.25617,-0.5983,-0.10473,1.24149,-0.10835,-0.13764,0.68455,-0.11544,0.52766,-0.556,0.55143,-1.28833,-0.19093,0.45765,0,1,1,0,1
Oc1ccc2O[C@@H]([C@@H](Sc2c1)c3ccccc3O)c4ccc(OCCN5CCCCC5)cc4,-0.75235,-1.06716,-0.26534,0.95766,0.82569,-0.24042,-0.21477,0.40106,0.89039,1.21192,0.40429,1.13625,0.25449,-1.35881,0.69037,0.12996,0.61781,-1.28833,-0.17834,-0.45402,0,1,1,0,1
